(-42.648883819580085, 123.32829284667969, 85.0)
(-55.40810775756837, 98.22998046875, 86.0)
(-1.9379221598307295, -97.93936157226412, 99.0)
(-49.93027877807618, -121.63212585449219, 93.0)
(-47.27060317993164, -120.30600738525392, 102.0)
(-115.27063751220705, 81.78121948242189, 103.0)
(-51.417205810546875, 118.40208435058595, 105.0)
(-60.9883041381836, -74.593505859375, 105.0)
(11.376144409179686, -22.24120903015137, 122.0)
(-45.00252278645975, -119.07966105142964, 125.0)
(-45.41065284655022, -119.08234152531175, 133.0)
(-58.7829933166504, -72.84268188476562, 0.0)
(-39.34658744483313, 121.58085793718726, 0.0)
(-104.05759735296286, -112.10540026477082, 2.0)
(-55.264818074683056, 98.93098621014306, 3.0)
(-60.75825500488281, -127.60279083251955, 3.0)
(-10.700836495844387, -119.46141717702874, 3.0)
(-74.90606002533082, -87.7992895046161, 3.0)
(6.011796133304622, -89.71489710082167, 3.0)
(-39.020057678222656, -42.352813720703125, 4.0)
(-80.02710611565892, -133.2037508603227, 5.0)
(-118.14788055419923, 81.59624481201173, 4.0)
(-104.83786149916745, 88.96595709315277, 7.0)
(-108.23180108306951, 87.47913309220183, 12.0)
(-75.69379425048828, -88.88349914550783, 12.0)
(-58.58741731979655, -72.12218217733118, 0.0)
(-7.0402703285217285, -119.64299774169922, 0.0)
(-2.6495680809021, -94.9534149169922, 0.0)
(15.67805874225176, -84.55785879824883, 1.0)
(37.608252986735394, -51.75687248095498, 4.0)
(-58.65748596191407, 110.96609497070314, 4.0)
(-107.79129791259766, 87.51920318603514, 4.0)
(-129.54219475914408, 62.87572276018635, 4.0)
(-59.79617921416568, -126.14921729993995, 6.0)
(-41.50235748291016, 122.59713745117188, 12.0)
(-55.32957077026367, 98.37725830078126, 24.0)
(-105.49820709228516, 88.42892456054688, 20.0)
(5.720459461212159, -88.92103576660158, 30.0)
(-94.41972351074217, -103.55840301513672, 32.0)
(-38.194906910076746, 121.5498744208463, 35.0)
(-82.14048767089845, -131.9914093017578, 35.0)
(52.29318983956153, -54.62720135501409, 40.0)
(-60.543004638188464, -73.50503219104644, 54.0)
(-82.26886749267578, -131.83502197265625, 54.0)
(-131.14556514047987, 59.69334291118159, 63.0)
(-80.80185774801008, -132.65698667908896, 66.0)
(-26.355523482664513, 131.63260951169667, 1.0)
(-0.7124713659286499, -92.85356140136717, 1.0)
(-45.18510055541993, 114.87824249267578, 1.0)
(-1.373629450798035, -121.08013916015625, 1.0)
(-54.18838119506837, -123.4988021850586, 3.0)
(-59.01244735717774, -72.28965759277344, 3.0)
(-93.99068450927733, -103.62281799316406, 3.0)
(-29.262752532958984, -49.49589920043946, 3.0)
(-100.26436873777811, 90.32600418103215, 0.0)
(16.648319244384766, -35.07328414916992, 1.0)
(-79.12153750987443, -133.40236840803536, 5.0)
(-75.65853798296072, -88.64974882292694, 9.0)
(-3.610108852386475, -96.13601684570312, 10.0)
(-132.42916419248368, 58.95617344212267, 9.0)
(-40.070693969726555, 126.62045288085938, 15.0)
(-124.37405179351619, 71.30822283330089, 20.0)
(-5.576590278368687, -120.08336735719386, 0.0)
(31.564062118530277, -30.880901336669922, 2.0)
(-56.321834564208984, 104.74779510498048, 2.0)
(-105.41941833496095, 89.75743103027344, 2.0)
(-60.040386185000905, -74.51915093410304, 4.0)
(-62.48940165170872, -128.89244156377964, 4.0)
(6.375609397888184, -89.10881042480469, 4.0)
(-43.074352264404304, 119.62454986572267, 7.0)
(-104.14061737060548, -111.76731872558594, 9.0)
(-76.74196922771631, -89.93918325953005, 9.0)
(-128.98789295359884, 66.37903407768879, 12.0)
(-37.250897012793786, 121.47871739623982, 22.0)
(-27.291957441500557, 130.7170217121552, 25.0)
(15.750189781188965, -84.22543334960938, 28.0)
(24.004705429077152, -35.49826431274414, 28.0)
(-81.54645538330077, -132.63870239257812, 29.0)
(-81.79019927978516, -132.38351440429688, 42.0)
(-25.52748489379883, 131.379150390625, 51.0)
(-82.03369140625, -132.34014892578125, 52.0)
(-78.62371278932255, -134.4452218498829, 66.0)
(7.086659957666868, -88.44644392801318, 72.0)
(6.677935363135434, -88.60480834485696, 93.0)
(14.49563217163086, -86.1071243286133, 98.0)
(-20.55511474609375, 132.61834716796875, 101.0)
(4.6248382703325355, -89.47715345297598, 0.0)
(-107.22074162710412, 88.09906448948085, 0.0)
(-36.78786087036133, 123.28150939941408, 0.0)
(-103.7743911743164, -112.0190200805664, 0.0)
(-1.1290820767257566, -121.33897124355794, 0.0)
(-61.06213760375977, -75.28084564208984, 0.0)
(-67.15943145751953, -131.2071075439453, 0.0)
(-57.409629821777344, 103.1344451904297, 1.0)
(39.64241409301758, -36.10211563110352, 2.0)
(-134.37583695073948, 56.11236674447315, 0.0)
(-82.66546630859376, -131.763427734375, 2.0)
(-29.486178782004217, 135.84162821090922, 6.0)
(-48.54842535880224, -121.39417372969561, 8.0)
(13.38984038715711, -86.5984235547155, 17.0)
(-49.71018444708711, 119.84753318822786, 18.0)
(-21.624206542968746, -17.215484619140625, 20.0)
(-1.9530125856399536, -97.0915756225586, 31.0)
(-86.46276092529295, -129.25001525878906, 33.0)
(-81.73027038574219, -132.34913635253906, 44.0)
(-75.03207397460938, -87.93600463867189, 72.0)
(-80.14225769042969, -132.98020935058594, 85.0)
(7.474104772280299, -88.24516195811975, 1.0)
(-106.05328388972961, 88.86638760420053, 0.0)
(-1.1972738424333522, -120.21212972703931, 1.0)
(31.11034965515137, -41.192535400390625, 1.0)
(-60.319759606070114, -74.2222237709008, 2.0)
(-103.74929809570314, -113.1606674194336, 2.0)
(-56.52689546619109, 108.80823650154736, 0.0)
(-45.392463684082024, 121.72220611572267, 0.0)
(-128.24989261131068, 57.12062749888847, 5.0)
(-86.35057830810548, -129.3204345703125, 6.0)
(-2.6758588725711294, -95.12158472010388, 7.0)
(-53.20462799072266, -122.9197769165039, 30.0)
(6.029295564016958, -89.7746657671638, 0.0)
(-7.511124610900879, -118.98225402832031, 0.0)
(-74.05150323368959, -88.84836834716438, 0.0)
(-130.233642578125, 64.06130981445312, 0.0)
(-65.06785583496094, -128.56129455566406, 0.0)
(-103.98005676269533, 88.57250213623047, 0.0)
(-56.851444244384766, 103.64942932128908, 0.0)
(19.508514215869113, -21.992060845751304, 2.0)
(-105.2998744670076, -111.8533653925769, 3.0)
(-42.91169321719094, 121.54630242786033, 3.0)
(-11.26298141479492, -32.93747329711914, 9.0)
(-86.44940185546875, -129.5392303466797, 42.0)
(15.82104206085205, -83.78803253173828, 46.0)
(-103.9557587021406, 88.87148860643929, 0.0)
(-7.988975524902344, -119.7878875732422, 0.0)
(-128.3062286376953, 67.78960418701172, 0.0)
(18.00370788574219, -84.00657653808594, 1.0)
(-31.69356155395508, 115.21937561035158, 1.0)
(19.974887343818633, -22.272196924611904, 1.0)
(-45.52973406957385, 117.58717696360111, 1.0)
(-22.807226695778507, -25.855639785588224, 3.0)
(-76.23638393005328, -88.70276837050778, 3.0)
(-74.15543365478516, -126.96296691894531, 3.0)
(-105.7038040161133, -112.15715789794923, 4.0)
(-35.732829756406005, -33.96365613039306, 10.0)
(-60.12715911865235, -127.17089843750001, 10.0)
(-46.967830657958984, -119.50687408447266, 15.0)
(-51.69035720825195, -119.32559967041016, 29.0)
(-30.482049447745542, 115.7083428683058, 39.0)
(11.957575798034666, -30.91454124450684, 53.0)
(-47.08224958709848, -119.8957057070785, 64.0)
(-23.953725029449686, 127.35274215749678, 70.0)
(-31.930530548095707, 115.28334808349611, 83.0)
(-31.7457447052002, 115.98465728759766, 87.0)
(-24.114574432373047, 127.33133697509767, 98.0)
(-24.281787872314453, 127.44672393798828, 117.0)
(-104.63210338677777, -112.34997655077586, 122.0)
(-68.99222926733158, -129.59292744949923, 0.0)
(-133.0581482032648, 57.968274711450285, 0.0)
(-55.676312393090825, 98.68011105232412, 0.0)
(-104.23607635498047, 90.33586120605467, 0.0)
(-6.765919519475464, -119.78241697979112, 0.0)
(-38.283897399902344, -97.82974243164062, 1.0)
(-81.96516701810968, -132.41942372397588, 1.0)
(-37.97908401489258, 121.9721145629883, 2.0)
(4.525900840759277, -90.18497467041016, 2.0)
(-74.31427001953125, -87.68057250976564, 0.0)
(-102.42424774169922, -111.85620880126953, 0.0)
(101.10801696777344, 16.770183563232422, 5.0)
(-68.60745239257812, -131.63479614257812, 20.0)
(-60.81182901740634, -74.50378298253901, 0.0)
(-42.682998657226555, 119.10105133056642, 0.0)
(-7.970781097317396, -118.02291963280526, 0.0)
(-105.04484736063574, 88.315217315962, 0.0)
(-55.47347451373082, 101.06977824667126, 0.0)
(-102.72254180908205, -112.84067535400392, 0.0)
(15.180138847520944, -84.77184907688111, 2.0)
(-129.76377503375988, 62.67483342768715, 0.0)
(-18.69965877803756, -95.13294501375012, 3.0)
(-70.58435821533203, -132.4241180419922, 5.0)
(-52.369186401367195, -123.13066101074219, 2.0)
(6.67374605485132, -88.66748285785246, 1.0)
(-55.54420852661133, 101.1603469848633, 10.0)
(-134.93316996971427, 55.8296522339337, 15.0)
(-81.8170700073242, -132.3616485595703, 18.0)
(-135.42391967773438, 54.48102188110352, 21.0)
(-53.032299041748054, -122.99725341796875, 49.0)
(-52.81034900068619, -122.88672405947301, 60.0)
(-55.73986246628967, 101.6306761729339, 66.0)
(-32.82722180693522, 128.1642568501952, 71.0)
(-45.53576660156251, -119.19488525390625, 81.0)
(-60.478569030761726, -127.48381805419923, 0.0)
(-2.471080041891226, -120.67556799621224, 0.0)
(5.37563848592351, -90.62925987398782, 0.0)
(42.554725646972656, -29.804025650024418, 1.0)
(-107.34482010417116, 88.33173341440431, 1.0)
(-38.05146646717531, 120.67923852711812, 1.0)
(-58.487422943115234, -71.91999053955078, 0.0)
(-69.14626891380512, -130.55421627651307, 4.0)
(-85.00874328613281, -130.5395965576172, 4.0)
(-52.69671558585445, 109.2623021335901, 0.0)
(-105.3469659361437, -111.55407094209549, 5.0)
(-127.50301361083984, 63.67214584350586, 6.0)
(100.83081817626953, 17.482624053955078, 9.0)
(-2.8998394012451176, -95.68140411376955, 21.0)
(-134.25887557442064, 55.90415390532245, 21.0)
(-75.17248535156251, -89.21753692626953, 28.0)
(10.66707706451416, -18.970340728759766, 48.0)
(15.769447060291526, -84.56271083643998, 64.0)
(-104.78140258789064, -111.91687011718751, 73.0)
(10.150875282622998, -18.70679457575166, 82.0)
(100.77601293699388, 17.183282042879227, 84.0)
(-44.94137573242187, -119.20074462890625, 0.0)
(-105.26386260986328, -111.39456939697267, 0.0)
(-2.835432529449463, -96.06099700927734, 0.0)
(-31.952806948825824, 114.92973132420501, 0.0)
(-61.95264139944887, -75.49951743309289, 1.0)
(-104.51545399203567, 89.04990602958866, 3.0)
(-129.34727036776843, 66.20353091022463, 3.0)
(-80.62361907958986, -133.15940856933594, 3.0)
(-7.637631893157959, -119.3002700805664, 3.0)
(-56.86113548355275, 103.17530710543794, 3.0)
(-32.08274841308594, 116.1307144165039, 10.0)
(-2.903115272521973, -96.07552337646484, 15.0)
(6.132800579071045, -89.24895477294923, 0.0)
(-55.48035858402769, 100.2607470527592, 0.0)
(-105.56633758544922, -113.04424285888672, 0.0)
(-64.52640533447266, -130.30638122558594, 0.0)
(-7.224704265594483, -119.583740234375, 0.0)
(-106.09991455078126, 88.5839309692383, 0.0)
(51.88474870306414, -55.67055222016144, 0.0)
(-42.32957411552066, 119.22270536850958, 1.0)
(-131.34935274745305, 61.12762137493997, 0.0)
(-61.33320236206055, -75.232421875, 5.0)
(-105.37167746498824, 89.58149136694875, 0.0)
(-40.79868698120117, 118.8378677368164, 0.0)
(-8.137639045715332, -120.05150604248047, 0.0)
(-128.81198348245374, 61.6962278239302, 0.0)
(7.841467848635592, -88.12328845476235, 1.0)
(-60.90406825272257, -75.31389751267965, 3.0)
(-103.82158629092491, -112.56809160325663, 3.0)
(-79.78322479360003, -133.45580395129966, 5.0)
(-52.9655990600586, -122.47254943847656, 8.0)
(-11.597429275512695, -83.58336639404298, 13.0)
(22.74967765808106, -34.00306701660156, 23.0)
(17.06445459970964, -68.6436615614789, 30.0)
(-123.73468017578125, 74.27239227294922, 50.0)
(-56.51269777197372, 102.85168968938396, 53.0)
(-24.98325538635254, -21.283370971679688, 67.0)
(-83.14173126220705, -131.9653778076172, 70.0)
(-60.90761947631836, -74.79852294921875, 83.0)
(-2.7303488254547124, -95.3834228515625, 89.0)
(-57.450135908878586, -72.65343404976146, 96.0)
(-27.810584120406368, 129.7950051603539, 114.0)
(-104.77274935159173, -113.13073818069336, 122.0)
(-60.91560646578112, -75.02725659521565, 126.0)
(-1.6426636125647691, -94.20911857204077, 125.0)
(-79.58309173583984, -133.74693298339844, 126.0)
(-75.12038743614464, -88.58537222200584, 126.0)
(-9.876555032635219, -116.89378832218907, 140.0)
(-83.00022675974915, -131.89490603637807, 145.0)
(-4.6689348220825195, -119.10769653320314, 147.0)
(-135.4276885986328, 54.37706756591797, 147.0)
(-3.3348460151167054, -96.186252710434, 150.0)
(-75.96318817138672, -90.26731109619139, 0.0)
(-129.93692616536643, 63.964240324140896, 0.0)
(-7.231151251081275, -119.80031139274271, 0.0)
(1.1906988620758057, -91.75229644775389, 0.0)
(-105.00004577636719, -112.10678100585938, 0.0)
(-104.05311956522208, 88.67344998505496, 0.0)
(-67.4195327758789, -129.15966796875, 0.0)
(-31.663841247558594, 115.11031341552736, 1.0)
(-45.7029914855957, 120.48209381103517, 1.0)
(19.985910401668214, -22.205352557806748, 2.0)
(-56.736288132235984, 104.53371397916595, 2.0)
(-2.029134750366211, -95.91715240478517, 3.0)
(40.46181838746947, -45.352664729691405, 3.0)
(-0.4300652742385864, -93.56207275390626, 10.0)
(-30.41388511657715, 114.49633789062501, 11.0)
(-80.31976557907356, -132.0406242354536, 12.0)
(-80.09021759033203, -132.5785675048828, 22.0)
(-97.93636322021484, 96.25885772705078, 55.0)
(-48.600227647519574, -121.08878087994582, 62.0)
(-81.51557922363281, -131.9910125732422, 65.0)
(-2.54690957069397, -95.70137786865234, 66.0)
(-7.694581508636475, -119.30390167236328, 0.0)
(7.932316303253175, -88.05944061279295, 1.0)
(51.0726203918457, -45.60091018676758, 1.0)
(-131.57647823707805, 61.914153187749456, 2.0)
(-90.86690521240233, -100.52545166015625, 2.0)
(-60.225597381591804, -74.83888244628906, 2.0)
(6.37822151184082, -20.69342803955078, 3.0)
(-106.72735795578932, 89.02060941561598, 4.0)
(-19.67379379272461, 128.90814208984375, 8.0)
(-46.459362030029304, 121.54167175292969, 8.0)
(-2.1462440377659413, -94.5051076014908, 7.0)
(-52.03550599758152, -122.97204680927302, 12.0)
(-96.87647247314455, 100.00614929199219, 22.0)
(-83.35671803706803, -131.65741669278023, 21.0)
(-81.55865221459041, -132.6569779837822, 27.0)
(-50.55214994523893, 72.98294005629616, 41.0)
(-50.33692359944888, -122.01556609586109, 43.0)
(-96.85485839843577, 100.20500691731895, 41.0)
(-17.563573837280273, -11.49414920806885, 45.0)
(6.17686265954806, -20.794415580140605, 55.0)
(-19.14634132385254, 128.9702606201172, 56.0)
(-44.59164261293511, 122.59502943439043, 56.0)
(-77.62036998537377, -93.7088566289142, 60.0)
(-96.87110900878781, 100.22312418620002, 57.0)
(-32.58897612981484, -28.645873577087578, 65.0)
(-58.97217559814453, -72.3609619140625, 75.0)
(-79.6706314086914, -131.7069091796875, 82.0)
(-97.29306262376937, 100.10132280084946, 82.0)
(-129.43026733398438, 65.93619537353516, 90.0)
(-81.65098571777345, -132.7754364013672, 106.0)
(-74.88313546334768, -88.35506601495835, 116.0)
(-96.93017578125, 100.51274871826172, 118.0)
(-97.37422180175783, 100.6544189453125, 129.0)
(-22.864768981933597, 127.95116424560547, 133.0)
(-11.045112963348483, -116.8665900056617, 134.0)
(14.974202156066896, -84.7654800415039, 141.0)
(-134.14553833007812, 56.29876708984376, 141.0)
(-47.97111892700195, 120.52169799804688, 144.0)
(-21.17886352539063, 128.33888244628906, 145.0)
(-97.17862879366565, 100.82730944871646, 150.0)
(-60.72181154540602, -74.67747031697888, 0.0)
(-59.49835531468573, -126.95130235282576, 0.0)
(16.79911446073559, -83.70671842738541, 0.0)
(-74.98387145996094, -88.38301086425783, 0.0)
(-103.38290917141512, -112.4223494131706, 0.0)
(-106.10179901123047, 89.4177780151367, 0.0)
(-126.8391306525353, 65.00366647953538, 0.0)
(-8.24800054136616, -118.67376298412563, 0.0)
(-31.714043104556154, 114.66114334875968, 0.0)
(-57.067039694281995, 105.32365959878068, 0.0)
(-1.2035133838653564, -94.739501953125, 3.0)
(-73.4773552958113, -137.48324746615157, 8.0)
(76.08985137939453, 10.086298942565918, 17.0)
(-21.637648699980083, -94.11207799821068, 25.0)
(-73.38102440298913, -137.08086349960783, 25.0)
(12.885947756557762, -73.25591472961261, 45.0)
(-78.69900512695312, -90.31112670898438, 41.0)
(-74.91352844238281, -87.9493408203125, 54.0)
(-45.08694415521371, 121.20172525254628, 70.0)
(-45.282691955566406, 121.21462249755861, 75.0)
(-2.099639892578125, -94.76796722412108, 80.0)
(-106.94634246826172, 89.1507110595703, 0.0)
(7.842772960662842, -87.4548873901367, 0.0)
(-1.1290820767257566, -121.33897124355794, 0.0)
(-132.0084228515625, 61.04938507080078, 0.0)
(-59.733211861924644, -126.90134791688165, 0.0)
(-61.81399154663086, -75.67156982421875, 0.0)
(-104.53558400625643, -112.8624974915297, 0.0)
(-55.73760604858399, 98.4611053466797, 1.0)
(-36.48004913330078, 127.28572845458984, 1.0)
(-11.283607809818772, -103.21672538512954, 1.0)
(-81.58429772552037, -132.87717816414386, 24.0)
(-47.19465150161961, -120.2067845358226, 25.0)
(-103.3026123046875, -111.8662567138672, 29.0)
(-44.91509628295899, -118.39075469970705, 51.0)
(-82.10471884250221, -132.38900950270144, 53.0)
(-52.064101302810634, 117.00643777924621, 55.0)
(-47.85383224487305, -120.19625091552736, 79.0)
(-50.73587812820433, 117.67197747805598, 92.0)
(-51.0118688530041, 117.40013944274847, 111.0)
(-1.8664877414703371, -93.11272430419922, 112.0)
(-61.05246635724802, -74.466977578689, 113.0)
(-101.42207336425783, 91.61339569091797, 0.0)
(6.33790090040006, -89.44558124094611, 0.0)
(-74.26871490478516, -87.58554077148436, 0.0)
(-104.67342376708984, -112.17124938964844, 0.0)
(-33.74716567993164, 115.60136413574219, 2.0)
(-46.39859008789062, 122.20373535156251, 2.0)
(-79.05562179569229, -133.0319015661301, 3.0)
(-61.287715911865234, -127.60789489746094, 3.0)
(-130.53585107179737, 62.479823588192346, 0.0)
(-29.569146899953257, -101.38331570863058, 5.0)
(-55.915097963250965, 101.83641884151251, 7.0)
(19.935688018798828, -22.218587875366214, 3.0)
(-59.40492248535157, -127.46591186523438, 12.0)
(-35.104305267333984, -95.88204193115234, 12.0)
(-7.336940765380859, -118.54265594482423, 12.0)
(-3.1520354747772217, -96.42431640625001, 18.0)
(-28.563611984252933, 118.17532348632812, 34.0)
(-133.56060791015625, 57.51066207885742, 37.0)
(19.912508010864258, -22.50889205932617, 41.0)
(50.32299238360656, -25.901741337042367, 49.0)
(19.117398579915132, -21.946879069010492, 56.0)
(-40.334995649913175, -111.21720664312235, 63.0)
(-23.31040382385254, 134.41355895996094, 63.0)
(-57.61297607421875, -100.39547729492188, 68.0)
(-30.74809796475115, 115.6911355556247, 76.0)
(20.024055480957028, -22.47999954223633, 80.0)
(-79.24509256862957, -132.81283781133405, 90.0)
(-46.07747869416811, -119.03560179355424, 91.0)
(-1.701640844345093, -94.97013092041016, 93.0)
(-28.268669921568858, 116.32238648554424, 104.0)
(-79.05308532714844, -133.20864868164062, 112.0)
(20.354185104370117, -22.015275955200195, 116.0)
(-26.566986083984375, 117.85244750976562, 115.0)
(-130.75242614746094, 57.83452224731446, 120.0)
(-82.62860935554033, -131.41115790536472, 122.0)
